seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
10,0.15,0.5,5701,1873,0.32853885283283635,3.04378003203417,38,38,0,38,206,0.0,0.0,0.027696793002915453,0.15014577259475217,61,0,61,0.0,0.0,0.04446064139941691,317,38,60,0.11987381703470032,0.1892744479495268
10,0.2,0.5,5701,1873,0.32853885283283635,3.04378003203417,38,42,0,42,228,0.0,0.0,0.030612244897959183,0.1661807580174927,67,0,67,0.0,0.0,0.048833819241982504,317,42,66,0.13249211356466878,0.2082018927444795
11,0.05,0.5,5779,1881,0.32548883889946356,3.072301967038809,30,24,0,24,137,0.0,0.0,0.01740391588107324,0.09934735315445975,44,0,44,0.0,0.0,0.03190717911530094,338,24,44,0.07100591715976332,0.1301775147928994
11,0.1,0.5,5779,1881,0.32548883889946356,3.072301967038809,30,40,0,40,221,0.0,0.0,0.029006526468455404,0.1602610587382161,51,0,51,0.0,0.0,0.03698332124728064,338,40,51,0.11834319526627218,0.15088757396449703
11,0.15,0.5,5779,1881,0.32548883889946356,3.072301967038809,30,44,0,44,249,0.0,0.0,0.03190717911530094,0.18056562726613487,58,0,58,0.0,0.0,0.04205946337926034,338,44,58,0.1301775147928994,0.17159763313609466
11,0.2,0.5,5779,1881,0.32548883889946356,3.072301967038809,30,48,0,48,278,0.0,0.0,0.03480783176214648,0.20159535895576505,61,0,61,0.0,0.0,0.04423495286439449,338,48,61,0.14201183431952663,0.1804733727810651
12,0.05,0.5,6678,2313,0.3463611859838275,2.88715953307393,38,9,0,9,40,0.0,0.0,0.006020066889632107,0.026755852842809364,18,0,18,0.0,0.0,0.012040133779264214,383,9,18,0.02349869451697128,0.04699738903394256
12,0.1,0.5,6678,2313,0.3463611859838275,2.88715953307393,38,17,0,17,87,0.0,0.0,0.01137123745819398,0.05819397993311037,59,0,59,0.0,0.0,0.03946488294314381,383,17,57,0.044386422976501305,0.14882506527415143
12,0.15,0.5,6678,2313,0.3463611859838275,2.88715953307393,38,26,0,26,137,0.0,0.0,0.017391304347826087,0.09163879598662207,69,0,69,0.0,0.0,0.046153846153846156,383,26,67,0.06788511749347259,0.17493472584856398
12,0.2,0.5,6678,2313,0.3463611859838275,2.88715953307393,38,39,0,39,209,0.0,0.0,0.02608695652173913,0.13979933110367893,76,0,76,0.0,0.0,0.050836120401337795,383,39,74,0.10182767624020887,0.19321148825065274
13,0.05,0.5,5854,2017,0.3445507345404851,2.90233019335647,38,54,0,54,315,0.0,0.0,0.03862660944206009,0.22532188841201717,78,0,78,0.0,0.0,0.055793991416309016,327,54,76,0.1651376146788991,0.2324159021406728
13,0.1,0.5,5854,2017,0.3445507345404851,2.90233019335647,38,67,0,67,401,0.0,0.0,0.04792560801144492,0.28683834048640916,85,0,85,0.0,0.0,0.060801144492131615,327,67,83,0.20489296636085627,0.25382262996941896
13,0.15,0.5,5854,2017,0.3445507345404851,2.90233019335647,38,75,0,75,458,0.0,0.0,0.0536480686695279,0.32761087267525035,85,0,85,0.0,0.0,0.060801144492131615,327,75,83,0.22935779816513763,0.25382262996941896
13,0.2,0.5,5854,2017,0.3445507345404851,2.90233019335647,38,80,0,80,485,0.0,0.0,0.05722460658082976,0.3469241773962804,85,0,85,0.0,0.0,0.060801144492131615,327,80,83,0.24464831804281345,0.25382262996941896
14,0.05,0.5,6040,1842,0.30496688741721856,3.2790445168295332,31,7,0,7,40,0.0,0.0,0.004704301075268817,0.026881720430107527,14,0,14,0.0,0.0,0.009408602150537635,349,7,14,0.02005730659025788,0.04011461318051576
14,0.1,0.5,6040,1842,0.30496688741721856,3.2790445168295332,31,17,0,17,99,0.0,0.0,0.0114247311827957,0.06653225806451613,45,0,45,0.0,0.0,0.03024193548387097,349,17,45,0.04871060171919771,0.12893982808022922
