seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
19,0.2,0.5,7196,4796,0.6664813785436353,1.500417014178482,81,204,17,187,251,0.08333333333333333,0.022568058880908043,0.22156398104265404,0.29739336492890994,220,18,202,0.08181818181818182,0.022470515207945376,0.23933649289099526,488,187,194,0.3831967213114754,0.3975409836065574
2,0.05,0.5,6659,4394,0.6598588376633128,1.5154756486117433,46,96,6,90,98,0.0625,0.010242085661080074,0.13392857142857142,0.14583333333333334,102,9,93,0.08823529411764706,0.0111731843575419,0.13839285714285715,407,90,92,0.22113022113022113,0.22604422604422605
2,0.1,0.5,6659,4394,0.6598588376633128,1.5154756486117433,46,117,11,106,131,0.09401709401709402,0.01319056486654252,0.15773809523809523,0.1949404761904762,118,11,107,0.09322033898305085,0.013656114214773432,0.15922619047619047,407,106,105,0.26044226044226043,0.257985257985258
2,0.15,0.5,6659,4394,0.6598588376633128,1.5154756486117433,46,132,14,118,146,0.10606060606060606,0.015766604593420237,0.17559523809523808,0.21726190476190477,136,12,124,0.08823529411764706,0.01551831160769708,0.18452380952380953,407,118,120,0.28992628992628994,0.29484029484029484
2,0.2,0.5,6659,4394,0.6598588376633128,1.5154756486117433,46,139,16,123,156,0.11510791366906475,0.019490999379267536,0.18303571428571427,0.23214285714285715,144,13,131,0.09027777777777778,0.01738050900062073,0.1949404761904762,407,123,127,0.3022113022113022,0.31203931203931207
3,0.05,0.5,5192,3542,0.6822033898305084,1.4658385093167703,44,119,4,115,135,0.03361344537815126,0.004655493482309125,0.18883415435139572,0.22167487684729065,120,2,118,0.016666666666666666,0.002793296089385475,0.19376026272577998,384,115,117,0.2994791666666667,0.3046875
3,0.1,0.5,5192,3542,0.6822033898305084,1.4658385093167703,44,134,5,129,165,0.03731343283582089,0.006517690875232775,0.21182266009852216,0.270935960591133,140,4,136,0.02857142857142857,0.004655493482309125,0.2233169129720854,384,129,135,0.3359375,0.3515625
3,0.15,0.5,5192,3542,0.6822033898305084,1.4658385093167703,44,151,6,145,190,0.039735099337748346,0.008379888268156424,0.23809523809523808,0.31198686371100165,154,6,148,0.03896103896103896,0.008379888268156424,0.24302134646962234,384,145,146,0.3776041666666667,0.3802083333333333
3,0.2,0.5,5192,3542,0.6822033898305084,1.4658385093167703,44,161,9,152,204,0.055900621118012424,0.01303538175046555,0.24958949096880131,0.33497536945812806,171,10,161,0.05847953216374269,0.013345747982619489,0.26436781609195403,384,152,159,0.3958333333333333,0.4140625
4,0.05,0.5,5971,4114,0.6889968179534416,1.451385512882839,81,91,1,90,104,0.01098901098901099,0.00186219739292365,0.1391035548686244,0.160741885625966,94,2,92,0.02127659574468085,0.0037243947858473,0.14219474497681608,396,90,92,0.22727272727272727,0.23232323232323232
